question_id,question,context,answer,answer_start,answer_end,title
87,투자의 경우 어떤 불확실성이 발생하나요? ,"확정된 이자율의 보장을 받는저축과 달리, 투자의 경우는 불확실성이 수반된 수익률(rate of return)이 발생한다.1)투자에 있어서 수익률은 반드시 사전적(ex ante)수익률과 사후적(ex post) 수익률로 구분해서 고려해야 한다. 사후적 수익률은 투자 결과 실제로 투자자가 실현한 수익률을 가리키기 때문에 결과적으로 불확실성이 없다. 반면에 사전적 수익률은 투자 시점에 예상하는 기대수익률(expected return)로서 실제 투자성과가 예상대로 발생한다는 보장이 없기 때문에 불확실성이 존재하게 된다.2)투자에서는 단순히 결과를 나타내는 사후적 수익률보다는 투자의사결정을 해야 하는 시점에 고려해야 하는 사전적 수익률이 훨씬 중요하다. 이상 살펴본 바와 같이 확정된 이자가 보장되는 저축의 경우는 불확실성이 거의 없기 때문에 관련된 논의도 비교적 간단하다. 즉, 개인의 경제적 목적에 따라 예금상품을 선택하는 방법과 이에 따른 유의사항 정도만 언급하면 충분하다.",투자의 경우는 불확실성이 수반된 수익률,23.0,44.0,87
88,투자에서 고려해야 할 두 가지 수익률은 무엇인가요? ,"확정된 이자율의 보장을 받는저축과 달리, 투자의 경우는 불확실성이 수반된 수익률(rate of return)이 발생한다.1)투자에 있어서 수익률은 반드시 사전적(ex ante)수익률과 사후적(ex post) 수익률로 구분해서 고려해야 한다. 사후적 수익률은 투자 결과 실제로 투자자가 실현한 수익률을 가리키기 때문에 결과적으로 불확실성이 없다. 반면에 사전적 수익률은 투자 시점에 예상하는 기대수익률(expected return)로서 실제 투자성과가 예상대로 발생한다는 보장이 없기 때문에 불확실성이 존재하게 된다.3)투자에서는 단순히 결과를 나타내는 사후적 수익률보다는 투자의사결정을 해야 하는 시점에 고려해야 하는 사전적 수익률이 훨씬 중요하다. 이상 살펴본 바와 같이 확정된 이자가 보장되는 저축의 경우는 불확실성이 거의 없기 때문에 관련된 논의도 비교적 간단하다. 즉, 개인의 경제적 목적에 따라 예금상품을 선택하는 방법과 이에 따른 유의사항 정도만 언급하면 충분하다.",투자에 있어서 수익률은 반드시 사전적(ex ante)수익률과 사후적(ex post) 수익률로 구분해서 고려해야 한다,69.0,133.0,88
89,사전적 수익률과 사후적 수익률의 차이점은 무엇인가요? ,"확정된 이자율의 보장을 받는저축과 달리, 투자의 경우는 불확실성이 수반된 수익률(rate of return)이 발생한다.1)투자에 있어서 수익률은 반드시 사전적(ex ante)수익률과 사후적(ex post) 수익률로 구분해서 고려해야 한다. 사후적 수익률은 투자 결과 실제로 투자자가 실현한 수익률을 가리키기 때문에 결과적으로 불확실성이 없다. 반면에 사전적 수익률은 투자 시점에 예상하는 기대수익률(expected return)로서 실제 투자성과가 예상대로 발생한다는 보장이 없기 때문에 불확실성이 존재하게 된다.4)투자에서는 단순히 결과를 나타내는 사후적 수익률보다는 투자의사결정을 해야 하는 시점에 고려해야 하는 사전적 수익률이 훨씬 중요하다. 이상 살펴본 바와 같이 확정된 이자가 보장되는 저축의 경우는 불확실성이 거의 없기 때문에 관련된 논의도 비교적 간단하다. 즉, 개인의 경제적 목적에 따라 예금상품을 선택하는 방법과 이에 따른 유의사항 정도만 언급하면 충분하다.",사전적 수익률은 투자 시점에 예상하는 기대수익률(expected return)로서 실제 투자성과가 예상대로 발생한다는 보장이 없기 때문에 불확실성이 존재하게 된다,197.0,287.0,89
90,투자에서 어떤 수익률이 훨씬 중요한가요? ,"확정된 이자율의 보장을 받는저축과 달리, 투자의 경우는 불확실성이 수반된 수익률(rate of return)이 발생한다.1)투자에 있어서 수익률은 반드시 사전적(ex ante)수익률과 사후적(ex post) 수익률로 구분해서 고려해야 한다. 사후적 수익률은 투자 결과 실제로 투자자가 실현한 수익률을 가리키기 때문에 결과적으로 불확실성이 없다. 반면에 사전적 수익률은 투자 시점에 예상하는 기대수익률(expected return)로서 실제 투자성과가 예상대로 발생한다는 보장이 없기 때문에 불확실성이 존재하게 된다.5)투자에서는 단순히 결과를 나타내는 사후적 수익률보다는 투자의사결정을 해야 하는 시점에 고려해야 하는 사전적 수익률이 훨씬 중요하다. 이상 살펴본 바와 같이 확정된 이자가 보장되는 저축의 경우는 불확실성이 거의 없기 때문에 관련된 논의도 비교적 간단하다. 즉, 개인의 경제적 목적에 따라 예금상품을 선택하는 방법과 이에 따른 유의사항 정도만 언급하면 충분하다.",투자에서는 단순히 결과를 나타내는 사후적 수익률보다는 투자의사결정을 해야 하는 시점에 고려해야 하는 사전적 수익률이 훨씬 중요하다,290.0,362.0,90
91,확정된 이자가 보장되는 저축과 투자의 가장 큰 차이점은 무엇인가요? ,"확정된 이자율의 보장을 받는저축과 달리, 투자의 경우는 불확실성이 수반된 수익률(rate of return)이 발생한다.1)투자에 있어서 수익률은 반드시 사전적(ex ante)수익률과 사후적(ex post) 수익률로 구분해서 고려해야 한다. 사후적 수익률은 투자 결과 실제로 투자자가 실현한 수익률을 가리키기 때문에 결과적으로 불확실성이 없다. 반면에 사전적 수익률은 투자 시점에 예상하는 기대수익률(expected return)로서 실제 투자성과가 예상대로 발생한다는 보장이 없기 때문에 불확실성이 존재하게 된다.6)투자에서는 단순히 결과를 나타내는 사후적 수익률보다는 투자의사결정을 해야 하는 시점에 고려해야 하는 사전적 수익률이 훨씬 중요하다. 이상 살펴본 바와 같이 확정된 이자가 보장되는 저축의 경우는 불확실성이 거의 없기 때문에 관련된 논의도 비교적 간단하다. 즉, 개인의 경제적 목적에 따라 예금상품을 선택하는 방법과 이에 따른 유의사항 정도만 언급하면 충분하다.","확정된 이자율의 보장을 받는저축과 달리, 투자의 경우는 불확실성이 수반된 수익률",0.0,44.0,91
92,자금배분은 어떤 요소에 따라 달라질 수 있나요? ,"저축과투자사이의 자금배분은 자금의 용도와 개인의 리스크 성향, 재무목표 등에 따라 달라질 수밖에 없다. 기본적인 의식주 및 기타 소비활동에 필요한 자금은 수시로 입출금이 가능한 예금계좌를 이용하고, 가까운 미래에 사용처가 정해져 있는 자금은 정기예금과 같은 거치식저축상품을 활용해야 한다. 그리고 목돈을 마련하기 위해서는 적금과 같은 적립식 저축상품이나, 리스크가 있기는 하지만 적립식 펀드를 고려할 수 있다. 한편, 투자는 반드시 필요한 생활자금을 제외한 나머지 여유자금으로 하는 것이 올바른 선택이다. 주변에서 사용처가 정해진 자금, 예를 들어 주택자금이나 등록금 등을 잠시 주식에 투자했다가 곤욕을 치르거나, 빚을 내어 무리하게 투자해서 파산에 이르는 경우를 종종 목격할 수 있다. 투자에는 리스크가 따르기 때문에 단기 고수익을 노리고 생활자금이나 빚을 내어 무리하게 투자하는 것은 결코 바람직하지 못하다.","자금배분은 자금의 용도와 개인의 리스크 성향, 재무목표 등에 따라 달라질 수밖에 없다.",9.0,57.0,92
93,어떤 자금은 어떤 상품을 활용해야 하나요? ,"저축과투자사이의 자금배분은 자금의 용도와 개인의 리스크 성향, 재무목표 등에 따라 달라질 수밖에 없다. 기본적인 의식주 및 기타 소비활동에 필요한 자금은 수시로 입출금이 가능한 예금계좌를 이용하고, 가까운 미래에 사용처가 정해져 있는 자금은 정기예금과 같은 거치식저축상품을 활용해야 한다. 그리고 목돈을 마련하기 위해서는 적금과 같은 적립식 저축상품이나, 리스크가 있기는 하지만 적립식 펀드를 고려할 수 있다. 한편, 투자는 반드시 필요한 생활자금을 제외한 나머지 여유자금으로 하는 것이 올바른 선택이다. 주변에서 사용처가 정해진 자금, 예를 들어 주택자금이나 등록금 등을 잠시 주식에 투자했다가 곤욕을 치르거나, 빚을 내어 무리하게 투자해서 파산에 이르는 경우를 종종 목격할 수 있다. 투자에는 리스크가 따르기 때문에 단기 고수익을 노리고 생활자금이나 빚을 내어 무리하게 투자하는 것은 결코 바람직하지 못하다.",가까운 미래에 사용처가 정해져 있는 자금은 정기예금과 같은 거치식저축상품을 활용해야 한다,111.0,160.0,93
94,투자는 어떤 자금으로 하는 것이 좋을까요? ,"저축과투자사이의 자금배분은 자금의 용도와 개인의 리스크 성향, 재무목표 등에 따라 달라질 수밖에 없다. 기본적인 의식주 및 기타 소비활동에 필요한 자금은 수시로 입출금이 가능한 예금계좌를 이용하고, 가까운 미래에 사용처가 정해져 있는 자금은 정기예금과 같은 거치식저축상품을 활용해야 한다. 그리고 목돈을 마련하기 위해서는 적금과 같은 적립식 저축상품이나, 리스크가 있기는 하지만 적립식 펀드를 고려할 수 있다. 한편, 투자는 반드시 필요한 생활자금을 제외한 나머지 여유자금으로 하는 것이 올바른 선택이다. 주변에서 사용처가 정해진 자금, 예를 들어 주택자금이나 등록금 등을 잠시 주식에 투자했다가 곤욕을 치르거나, 빚을 내어 무리하게 투자해서 파산에 이르는 경우를 종종 목격할 수 있다. 투자에는 리스크가 따르기 때문에 단기 고수익을 노리고 생활자금이나 빚을 내어 무리하게 투자하는 것은 결코 바람직하지 못하다.",투자는 반드시 필요한 생활자금을 제외한 나머지 여유자금으로 하는 것이 올바른 선택이다.,234.0,282.0,94
95,나이가 들수록 어떻게 자산을 배분하는 것이 좋아요? ,"일반적으로 나이가 들수록 저축 대비 투자의 비중을 낮추는 것이 좋다고 알려져 있다. 주먹구구식이긴 하지만, 연령별 투자의 비중을 '100-나이의 법칙'으로 계산하여 나이가 들수록 위험한 투자자산의 비중을 줄이고 안전한 저축을 늘려가야 한다고 주장한다. 예를 들어 30세라면, 70% 공격적 투자, 30% 안전한 저축으로 자산을 배분하는 것이 좋다는 말이다. 그러나 이렇게 일률적으로 저축과 투자의 비중을 정할 수는 없고, 개인의 재무계획 및 재무목표 그리고 리스크 성향에 따라 달라질 수밖에 없다. 다만, 일반적인 생활재무전략에서는 연령이 젊고 여유자금을 운용하는 경우에는 투자의 비중을 높이고 연령대가 높고 생활에 필요한 자금의 경우에는 저축이 바람직하다는 점은 누구나 동의하고 있다. 최근 전 세계적으로 저금리가 고착화되기 시작하면서 낮은 수익률을 보이는 저축보다는 어느 정도 리스크를 감당하더라도 수익률을 높일 수 있는 투자에 대해 관심이 모아지고 있다.",나이가 들수록 저축 대비 투자의 비중을 낮추는 것이 좋다고 알려져 있다,6.0,45.0,95
96,연령별 투자의 비중을 어떻게 계산할 수 있나요? ,"일반적으로 나이가 들수록 저축 대비 투자의 비중을 낮추는 것이 좋다고 알려져 있다. 주먹구구식이긴 하지만, 연령별 투자의 비중을 '100-나이의 법칙'으로 계산하여 나이가 들수록 위험한 투자자산의 비중을 줄이고 안전한 저축을 늘려가야 한다고 주장한다. 예를 들어 30세라면, 70% 공격적 투자, 31% 안전한 저축으로 자산을 배분하는 것이 좋다는 말이다. 그러나 이렇게 일률적으로 저축과 투자의 비중을 정할 수는 없고, 개인의 재무계획 및 재무목표 그리고 리스크 성향에 따라 달라질 수밖에 없다. 다만, 일반적인 생활재무전략에서는 연령이 젊고 여유자금을 운용하는 경우에는 투자의 비중을 높이고 연령대가 높고 생활에 필요한 자금의 경우에는 저축이 바람직하다는 점은 누구나 동의하고 있다. 최근 전 세계적으로 저금리가 고착화되기 시작하면서 낮은 수익률을 보이는 저축보다는 어느 정도 리스크를 감당하더라도 수익률을 높일 수 있는 투자에 대해 관심이 모아지고 있다.",연령별 투자의 비중을 '100-나이의 법칙'으로 계산하여 나이가 들수록 위험한 투자자산의 비중을 줄이고 안전한 저축을 늘려가야 한다고 주장한다,60.0,139.0,96
